	score	l_child_score	r_child_score	phrase_length	pred_score	pred_phrase_length
33657	2	2	2	2	2	2
33658	1	2	2	6	2	6
33659	3	2	3	4	2	4
33660	1	2	1	3	2	3
33661	2	2	2	1	2	1
33662	2	2	1	5	2	5
33663	3	3	2	3	2	3
33664	1	2	1	2	2	2
33665	2	2	2	1	3	1
33666	1	2	2	3	2	3
33667	3	2	3	1	2	1
33668	2	4	2	1	2	1
33669	1	1	2	1	3	1
33670	2	2	2	2	2	2
33671	2	1	3	1	2	1
33672	1	2	2	6	2	6
33673	2	2	2	5	2	5
33674	2	2	2	4	2	4
33675	2	2	2	3	2	3
33676	2	3	2	2	2	2
33677	2	2	2	1	2	1
33678	0	1	2	16	1	16
33679	1	1	2	15	1	15
33680	2	2	1	14	1	14
33681	1	1	0	13	1	13
33682	1	0	2	6	1	6
33683	0	1	1	6	3	6
33684	0	2	0	5	1	5
33685	1	1	2	3	3	3
33686	1	2	1	2	1	2
33687	0	1	2	4	1	4
33688	1	2	1	2	3	2
33689	1	1	2	1	1	1
33690	1	2	3	3	1	3
33691	1	0	2	1	2	1
33692	3	2	3	2	2	2
33693	2	2	2	1	2	1
33694	2	0	1	19	1	19
33695	0	3	2	11	2	11
33696	1	1	3	7	1	7
33697	2	2	1	10	3	10
33698	1	2	1	1	1	1
33699	3	2	2	5	3	5
33700	2	2	2	5	2	5
33701	1	2	2	4	2	4
33702	2	2	2	4	3	4
33703	2	2	2	4	2	4
33704	2	2	2	3	3	3
33705	2	2	2	3	3	3
33706	2	3	2	3	2	3
33707	2	2	2	2	3	2
33708	2	2	2	2	2	2
33709	3	2	2	1	3	1
33710	2	2	2	1	2	1
33711	2	2	2	1	2	1
33712	2	2	3	1	2	1
33713	0	3	0	10	1	10
33714	3	2	3	5	2	5
33715	0	0	2	4	1	4
33716	2	2	2	1	2	1
33717	3	2	2	3	2	3
33718	0	1	2	3	1	3
33719	2	2	2	2	2	2
33720	2	2	2	2	2	2
33721	2	2	2	1	2	1
33722	2	0	2	1	1	1
33723	0	1	0	22	1	22
33724	1	2	1	4	1	4
33725	0	1	2	17	3	17
33726	1	1	2	3	1	3
33727	1	2	1	16	3	16
33728	2	2	1	2	1	2
33729	1	2	1	15	3	15
33730	1	1	2	1	1	1
33731	2	2	2	7	3	7
33732	1	2	1	7	1	7
33733	2	2	2	6	4	6
33734	1	2	1	6	1	6
33735	2	2	4	2	4	2
33736	2	2	2	3	2	3
33737	1	2	2	5	1	5
33738	4	4	3	1	4	1
33739	2	2	2	2	2	2
33740	2	2	1	3	2	3
33741	2	2	1	1	3	1
33742	2	2	2	1	2	1
33743	2	2	2	2	2	2
33744	2	2	3	1	2	1
33745	1	2	2	26	1	26
33746	2	2	2	6	1	6
33747	2	2	0	19	1	19
33748	2	2	2	1	2	1
33749	2	2	3	4	1	4
33750	0	2	1	18	1	18
33751	2	2	2	1	2	1
33752	3	1	2	2	2	2
33753	2	2	2	1	2	1
33754	1	1	2	16	1	16
33755	2	2	2	1	2	1
33756	1	2	1	15	2	15
33757	1	2	1	14	2	14
33758	2	2	2	1	2	1
33759	1	3	2	12	3	12
33760	3	2	2	8	3	8
33761	2	2	2	3	1	3
33762	2	3	2	1	3	1
33763	2	2	2	6	3	6
33764	2	2	1	2	1	2
33765	2	2	2	1	2	1
33766	2	2	3	4	3	4
33767	2	2	2	1	2	1
33768	3	2	2	3	3	3
33769	2	2	2	1	4	1
33770	2	2	1	1	1	1
33771	0	2	2	12	1	12
33772	2	1	2	9	1	9
33773	2	2	3	2	2	2
33774	1	1	2	1	2	1
33775	2	2	1	7	1	7
33776	3	3	2	1	3	1
33777	1	2	1	6	1	6
33778	1	1	1	5	1	5
33779	1	2	2	4	2	4
33780	2	2	2	3	2	3
33781	2	2	2	2	2	2
33782	2	2	2	1	2	1
33783	2	2	1	11	1	11
33784	2	2	2	5	2	5
33785	1	2	2	5	1	5
33786	2	3	1	4	2	4
33787	2	1	2	4	1	4
33788	1	2	2	3	2	3
33789	2	2	2	3	3	3
33790	2	2	2	1	2	1
33791	2	2	2	1	2	1
33792	2	2	2	2	3	2
33793	2	2	2	1	2	1
33794	1	2	2	26	1	26
33795	2	2	2	14	2	14
33796	2	2	2	11	1	11
33797	2	2	2	13	2	13
33798	2	2	3	10	2	10
33799	2	2	2	12	1	12
33800	2	2	2	1	2	1
33801	3	2	2	8	2	8
33802	2	2	1	11	1	11
33803	2	2	1	4	2	4
33804	2	2	2	3	2	3
33805	1	2	2	10	1	10
33806	1	2	2	3	2	3
33807	2	2	2	2	2	2
33808	2	0	2	8	1	8
33809	2	2	3	1	2	1
33810	2	2	2	2	2	2
33811	2	2	2	1	2	1
33812	2	2	2	7	2	7
33813	2	2	2	1	2	1
33814	2	2	1	2	2	2
33815	2	2	2	4	2	4
33816	1	2	2	1	2	1
33817	2	2	2	3	2	3
33818	2	2	2	2	2	2
33819	2	2	2	1	2	1
33820	2	2	3	8	2	8
33821	3	2	3	7	3	7
33822	3	2	2	6	3	6
33823	2	3	2	5	3	5
33824	3	2	2	4	3	4
33825	2	3	2	3	3	3
33826	3	2	3	2	3	2
33827	3	2	4	1	3	1
33828	1	2	3	11	3	11
33829	2	2	2	2	2	2
33830	3	1	2	8	3	8
33831	2	2	2	1	2	1
33832	1	2	2	7	2	7
33833	2	2	2	6	2	6
33834	2	2	2	5	2	5
33835	2	2	2	4	2	4
33836	2	2	2	2	2	2
33837	2	2	2	1	2	1
33838	2	2	2	1	2	1
33839	0	2	1	20	1	20
33840	2	2	2	5	2	5
33841	1	2	1	14	1	14
33842	2	2	2	4	1	4
33843	1	2	2	13	1	13
33844	2	1	2	3	1	3
33845	2	2	2	1	2	1
33846	2	3	2	11	1	11
33847	1	2	2	1	1	1
33848	2	2	2	1	2	1
33849	3	2	3	10	1	10
33850	3	2	2	9	1	9
33851	2	2	2	8	1	8
33852	2	2	2	1	2	1
33853	2	2	3	6	2	6
33854	3	2	3	5	1	5
33855	3	2	3	4	2	4
33856	3	2	2	3	3	3
33857	2	2	2	2	4	2
33858	2	2	3	1	4	1
33859	1	2	2	10	1	10
33860	2	1	2	7	1	7
33861	2	2	2	2	2	2
33862	1	2	1	6	1	6
33863	2	2	2	1	2	1
33864	2	1	2	1	2	1
33865	1	1	1	4	1	4
33866	1	2	1	3	1	3
33867	1	2	2	2	1	2
33868	2	1	2	1	1	1
33869	0	0	2	15	2	15
33870	0	2	0	14	2	14
33871	0	2	0	13	2	13
33872	0	2	0	12	2	12
33873	0	2	0	11	2	11
33874	0	2	1	10	2	10
33875	2	2	2	1	2	1
33876	1	2	0	8	2	8
33877	0	2	0	7	2	7
33878	2	2	2	1	2	1
33879	0	2	0	5	2	5
33880	0	1	2	4	3	4
33881	1	1	2	1	3	1
33882	2	2	2	2	2	2
33883	2	2	2	1	2	1
33884	2	2	2	40	1	40
33885	2	2	2	15	2	15
33886	2	2	1	24	1	24
33887	2	2	2	14	2	14
33888	1	2	0	23	1	23
33889	2	2	2	13	3	13
33890	2	2	2	5	2	5
33891	0	1	2	17	1	17
33892	2	2	2	12	3	12
33893	2	2	2	2	2	2
33894	2	2	2	2	2	2
33895	1	2	1	16	1	16
33896	2	2	2	3	3	3
33897	2	2	2	8	2	8
33898	2	1	2	1	2	1
33899	2	2	2	1	2	1
33900	1	2	1	15	1	15
33901	2	3	2	2	3	2
33902	2	2	2	7	2	7
33903	1	2	0	14	1	14
33904	2	2	2	1	2	1
33905	2	2	2	6	2	6
33906	0	2	1	13	1	13
33907	2	2	2	5	2	5
33908	2	2	2	1	2	1
33909	1	3	1	11	3	11
33910	2	3	2	4	2	4
33911	1	1	2	10	3	10
33912	2	2	2	3	2	3
33913	1	2	0	4	2	4
33914	2	2	3	5	3	5
33915	2	2	2	2	2	2
33916	0	2	1	3	2	3
33917	2	2	2	1	2	1
33918	3	2	2	3	3	3
33919	2	2	2	1	2	1
33920	1	1	2	2	2	2
33921	2	2	2	1	2	1
33922	2	2	2	1	2	1
33923	1	1	0	1	1	1
33924	1	2	1	12	3	12
33925	2	2	2	4	3	4
33926	1	2	1	7	2	7
33927	2	2	2	3	3	3
33928	1	3	2	6	2	6
33929	2	3	2	2	2	2
33930	2	0	2	5	1	5
33931	2	2	3	1	2	1
33932	0	2	3	4	1	4
33933	3	3	2	3	2	3
33934	3	4	2	2	2	2
33935	2	2	2	1	2	1
33936	2	2	1	17	3	17
33937	2	2	1	4	1	4
33938	1	1	2	12	3	12
33939	1	2	1	3	1	3
33940	1	2	2	11	3	11
33941	2	2	2	2	2	2
33942	2	2	3	10	3	10
33943	2	2	2	1	2	1
33944	2	2	2	5	3	5
33945	3	2	2	4	3	4
33946	2	2	2	4	3	4
33947	2	2	2	2	3	2
33948	2	2	2	1	2	1
33949	2	4	2	3	4	3
33950	2	2	2	1	2	1
33951	2	2	2	2	2	2
33952	2	2	2	1	2	1
33953	1	3	2	22	2	22
33954	3	2	3	14	2	14
33955	2	2	2	7	2	7
33956	3	2	3	13	3	13
33957	2	2	2	6	2	6
33958	2	2	2	6	2	6
33959	3	2	3	6	3	6
33960	2	2	2	5	2	5
33961	2	1	2	5	2	5
33962	3	2	3	5	3	5
33963	2	2	2	4	2	4
33964	2	2	3	4	2	4
33965	3	2	2	4	3	4
33966	2	2	2	3	2	3
33967	2	2	2	3	2	3
33968	2	2	4	3	3	3
33969	2	2	2	1	2	1
33970	2	2	2	1	2	1
33971	2	2	2	2	2	2
33972	4	2	3	2	4	2
33973	2	2	2	1	2	1
33974	3	3	2	1	4	1
33975	2	1	2	38	1	38
33976	1	2	2	37	1	37
33977	2	2	2	19	2	19
33978	2	2	2	17	1	17
33979	2	2	2	18	3	18
33980	2	2	2	2	2	2
33981	2	2	2	14	3	14
33982	2	2	3	17	2	17
33983	2	2	1	1	2	1
33984	2	2	2	9	3	9
33985	2	2	2	4	2	4
33986	3	3	2	16	2	16
33987	2	1	2	8	3	8
33988	2	2	2	1	2	1
33989	2	2	2	2	2	2
33990	3	2	2	15	2	15
33991	1	3	1	4	3	4
33992	2	2	3	3	2	3
33993	2	3	2	1	2	1
33994	2	2	2	6	2	6
33995	2	2	3	8	2	8
33996	1	2	2	3	2	3
33997	3	2	2	2	3	2
33998	2	2	2	5	2	5
33999	3	2	1	7	2	7
34000	2	2	2	2	2	2
34001	2	3	2	1	2	1
34002	2	2	2	4	2	4
34003	1	2	2	6	2	6
34004	2	2	2	1	2	1
34005	2	2	2	3	2	3
34006	2	2	3	2	2	2
34007	2	2	2	3	2	3
34008	2	2	2	2	2	2
34009	3	2	2	1	3	1
34010	2	2	2	2	2	2
34011	2	2	2	1	2	1
34012	2	2	2	1	2	1
34013	1	0	1	25	1	25
34014	0	1	1	2	1	2
34015	1	2	1	22	1	22
34016	1	0	2	1	2	1
34017	1	2	1	21	1	21
34018	1	1	2	20	3	20
34019	1	2	1	19	2	19
34020	1	2	2	18	2	18
34021	2	2	1	17	1	17
34022	1	2	1	16	1	16
34023	2	2	4	1	2	1
34024	1	2	1	14	1	14
34025	1	2	1	13	1	13
34026	1	1	1	12	1	12
34027	1	2	1	11	1	11
34028	1	2	1	10	1	10
34029	1	2	2	9	1	9
34030	2	2	2	8	3	8
34031	2	2	2	7	3	7
34032	2	2	2	6	3	6
34033	2	2	2	2	2	2
34034	2	2	4	3	3	3
34035	2	2	2	1	2	1
34036	4	2	2	2	3	2
34037	2	1	4	1	2	1
34038	0	1	2	18	1	18
34039	1	2	1	17	1	17
34040	2	0	2	10	1	10
34041	1	2	0	6	2	6
34042	0	1	2	9	1	9
34043	0	2	1	5	2	5
34044	1	2	1	3	1	3
34045	2	2	3	5	3	5
34046	1	2	0	4	2	4
34047	1	2	1	2	1	2
34048	3	2	3	4	3	4
34049	0	2	1	3	2	3
34050	1	2	0	1	1	1
34051	3	2	3	3	3	3
34052	1	3	2	2	2	2
34053	2	2	2	1	2	1
34054	3	2	3	1	3	1
34055	2	2	2	1	2	1
34056	1	2	1	38	1	38
34057	2	2	2	3	2	3
34058	1	0	2	34	1	34
34059	2	2	2	2	2	2
34060	0	2	0	33	2	33
34061	2	2	2	1	2	1
34062	2	2	2	9	3	9
34063	0	2	1	23	1	23
34064	2	2	2	8	3	8
34065	1	2	2	22	2	22
34066	2	2	2	7	3	7
34067	2	2	1	21	2	21
34068	2	2	2	6	3	6
34069	1	2	1	20	1	20
34070	2	2	2	5	3	5
34071	1	2	1	19	1	19
34072	2	2	2	1	2	1
34073	2	2	2	3	3	3
34074	1	0	1	18	1	18
34075	2	2	2	2	3	2
34076	0	1	2	2	3	2
34077	1	2	1	15	1	15
34078	2	3	3	1	2	1
34079	2	2	2	1	2	1
34080	1	2	2	14	1	14
34081	2	2	1	13	1	13
34082	1	2	2	12	1	12
34083	2	1	2	1	1	1
34084	2	2	2	10	2	10
34085	2	2	2	9	2	9
34086	2	2	2	8	2	8
34087	2	2	2	7	2	7
34088	2	2	2	6	2	6
34089	2	2	2	5	2	5
34090	2	2	2	4	2	4
34091	2	2	2	1	2	1
34092	2	2	2	2	2	2
34093	2	2	2	1	2	1
34094	0	2	0	20	1	20
34095	0	0	2	19	1	19
34096	0	1	1	18	1	18
34097	1	1	3	13	1	13
34098	1	2	1	4	1	4
34099	1	2	1	3	1	3
34100	3	2	2	9	2	9
34101	1	1	2	3	2	3
34102	1	2	1	2	1	2
34103	2	2	2	8	2	8
34104	2	2	2	2	2	2
34105	1	2	1	1	0	1
34106	2	2	2	7	2	7
34107	2	2	2	1	2	1
34108	2	2	2	2	2	2
34109	2	3	2	4	2	4
34110	2	2	2	1	2	1
34111	2	2	2	3	2	3
34112	2	2	2	2	2	2
34113	2	2	2	1	2	1
34114	0	3	1	28	3	28
34115	3	2	3	6	3	6
34116	1	2	1	21	1	21
34117	3	3	2	5	3	5
34118	1	2	1	20	1	20
34119	2	3	3	4	2	4
34120	2	2	2	2	2	2
34121	1	0	2	17	1	17
34122	3	2	2	3	2	3
34123	2	2	2	1	2	1
34124	0	2	1	16	1	16
34125	2	2	2	2	2	2
34126	2	2	2	1	2	1
34127	1	1	1	14	1	14
34128	2	2	2	1	3	1
34129	1	2	1	2	1	2
34130	1	1	1	11	1	11
34131	1	2	2	1	1	1
34132	1	1	2	7	3	7
34133	1	2	1	3	1	3
34134	1	2	0	6	2	6
34135	1	2	0	2	1	2
34136	2	2	2	1	2	1
34137	0	1	0	4	1	4
34138	2	2	2	1	2	1
34139	0	2	1	3	3	3
34140	1	2	1	2	3	2
34141	1	1	2	1	3	1
34142	0	1	2	33	1	33
34143	1	2	1	32	1	32
34144	2	2	2	7	2	7
34145	1	2	2	24	1	24
34146	2	2	2	6	2	6
34147	2	2	2	4	2	4
34148	2	2	1	19	1	19
34149	2	2	2	2	2	2
34150	2	2	2	3	2	3
34151	2	2	2	3	2	3
34152	1	2	0	18	1	18
34153	2	2	1	1	2	1
34154	2	2	2	2	2	2
34155	2	2	2	2	2	2
34156	0	2	1	17	1	17
34157	2	2	2	1	2	1
34158	2	2	2	1	2	1
34159	1	2	1	16	1	16
34160	1	1	0	15	1	15
34161	1	2	2	5	2	5
34162	0	2	1	9	1	9
34163	2	1	2	4	2	4
34164	1	1	1	8	1	8
34165	1	2	2	3	2	3
34166	1	2	1	7	2	7
34167	2	2	2	2	2	2
34168	1	2	1	6	2	6
34169	2	1	2	1	2	1
34170	1	2	2	5	2	5
34171	2	2	1	4	2	4
34172	2	2	2	2	2	2
34173	1	2	2	1	2	1
34174	2	2	2	1	2	1
34175	0	2	2	7	1	7
34176	2	1	2	6	1	6
34177	1	2	2	5	1	5
34178	2	2	1	2	1	2
34179	2	2	2	2	2	2
34180	1	2	1	1	1	1
34181	2	2	2	1	2	1
34182	1	2	0	19	3	19
34183	0	2	2	18	3	18
34184	2	1	2	17	3	17
34185	1	4	0	16	3	16
34186	0	2	2	15	2	15
34187	2	2	1	14	1	14
34188	1	2	2	13	1	13
34189	2	2	2	1	2	1
34190	2	2	2	11	1	11
34191	2	2	2	10	1	10
34192	2	2	2	1	2	1
34193	2	2	2	8	1	8
34194	2	2	1	7	1	7
34195	2	2	2	5	1	5
34196	1	2	1	1	0	1
34197	2	3	1	4	1	4
34198	3	2	2	2	3	2
34199	1	2	0	1	1	1
34200	2	2	3	1	3	1
34201	2	3	3	11	3	11
34202	3	2	2	4	2	4
34203	3	2	2	6	3	6
34204	2	2	3	1	2	1
34205	2	2	3	2	2	2
34206	2	2	3	5	3	5
34207	3	2	3	1	3	1
34208	3	2	2	4	3	4
34209	2	3	2	3	3	3
34210	2	2	2	2	2	2
34211	2	2	3	1	2	1
34212	2	2	2	13	1	13
34213	2	2	2	12	1	12
34214	2	2	2	11	2	11
34215	2	2	2	10	2	10
34216	2	2	2	1	2	1
34217	2	2	2	8	2	8
34218	2	2	2	2	2	2
34219	2	1	1	5	2	5
34220	2	2	2	1	3	1
34221	1	2	3	4	2	4
34222	2	2	2	3	2	3
34223	2	2	2	2	2	2
34224	2	2	2	1	2	1
34225	2	2	2	3	2	3
34226	2	2	2	2	3	2
34227	2	2	2	1	3	1
34228	1	2	2	28	1	28
34229	2	2	2	1	2	1
34230	2	2	1	26	1	26
34231	1	2	1	25	1	25
34232	1	2	1	24	1	24
34233	1	2	1	23	1	23
34234	2	2	2	2	2	2
34235	1	1	2	20	2	20
34236	2	2	2	1	2	1
34237	1	2	1	19	2	19
34238	2	2	1	7	2	7
34239	1	2	2	11	2	11
34240	1	2	2	6	2	6
34241	2	1	2	9	2	9
34242	2	3	2	1	2	1
34243	2	2	2	5	2	5
34244	1	2	2	8	2	8
34245	2	2	2	2	3	2
34246	2	2	2	2	2	2
34247	2	2	1	7	2	7
34248	2	2	2	1	2	1
34249	2	2	2	1	2	1
34250	1	2	1	6	2	6
34251	2	2	2	1	2	1
34252	1	2	1	4	2	4
34253	1	2	1	3	2	3
34254	1	2	2	2	1	2
34255	2	2	2	1	2	1
34256	3	2	2	15	1	15
34257	2	2	2	1	2	1
34258	2	2	3	13	1	13
34259	3	2	3	12	1	12
34260	2	2	2	1	2	1
34261	3	3	2	10	1	10
34262	3	1	2	9	1	9
34263	2	2	3	8	2	8
34264	3	3	2	7	2	7
34265	3	2	3	2	2	2
34266	2	2	2	4	2	4
34267	3	2	2	1	2	1
34268	2	3	2	3	2	3
34269	2	2	2	2	2	2
34270	2	1	2	1	2	1
34271	1	2	2	16	2	16
34272	2	2	2	5	2	5
34273	2	1	2	10	2	10
34274	2	2	3	4	2	4
34275	1	2	1	9	2	9
34276	3	2	2	3	2	3
34277	1	2	2	8	2	8
34278	2	2	2	2	2	2
34279	2	2	2	4	2	4
34280	2	2	1	3	2	3
34281	2	2	2	1	2	1
34282	2	2	2	3	2	3
34283	1	2	2	2	2	2
34284	2	2	2	1	2	1
34285	2	3	2	1	2	1
34286	2	2	2	1	3	1
34287	1	2	2	22	3	22
34288	2	2	2	10	3	10
34289	2	2	2	11	3	11
34290	2	3	2	7	3	7
34291	2	2	2	2	2	2
34292	2	2	2	10	3	10
34293	3	2	2	6	3	6
34294	2	2	2	1	2	1
34295	2	2	2	9	2	9
34296	2	2	2	5	3	5
34297	2	2	2	8	3	8
34298	2	2	2	2	2	2
34299	2	2	2	2	3	2
34300	2	2	2	4	2	4
34301	2	2	2	3	3	3
34302	2	2	2	1	2	1
34303	2	2	2	1	2	1
34304	2	2	2	3	2	3
34305	2	2	2	2	3	2
34306	2	2	2	2	2	2
34307	2	2	2	1	2	1
34308	2	2	2	1	2	1
34309	0	1	2	7	1	7
34310	1	0	1	6	1	6
34311	0	0	2	3	1	3
34312	1	1	2	2	2	2
34313	0	0	2	2	1	2
34314	2	2	2	1	1	1
34315	2	2	2	1	2	1
34316	2	1	2	23	1	23
34317	1	2	2	22	1	22
34318	2	3	2	6	2	6
34319	2	2	1	15	1	15
34320	3	3	2	5	3	5
34321	2	2	1	2	2	2
34322	1	1	2	12	1	12
34323	3	3	3	4	3	4
34324	1	2	2	1	2	1
34325	1	2	2	1	1	1
34326	2	2	2	10	1	10
34327	3	2	2	2	2	2
34328	3	2	3	1	3	1
34329	2	2	1	9	1	9
34330	2	3	2	1	2	1
34331	2	2	2	1	2	1
34332	1	2	2	7	1	7
34333	2	2	2	6	1	6
34334	2	2	2	5	2	5
34335	2	1	2	4	1	4
34336	1	2	2	2	2	2
34337	2	2	1	1	2	1
34338	2	2	2	1	1	1
34339	1	2	1	7	1	7
34340	2	2	2	4	2	4
34341	1	1	2	2	0	2
34342	2	2	2	3	2	3
34343	1	2	1	1	0	1
34344	2	2	2	2	2	2
34345	2	2	2	1	2	1
34346	1	2	0	32	1	32
34347	2	2	2	6	2	6
34348	0	0	2	25	1	25
34349	2	2	2	5	2	5
34350	0	2	1	24	1	24
34351	2	2	2	1	2	1
34352	2	2	2	3	2	3
34353	1	2	1	23	1	23
34354	2	2	2	2	2	2
34355	2	2	2	5	1	5
34356	1	2	1	17	1	17
34357	2	2	2	1	2	1
34358	2	2	2	4	1	4
34359	1	1	2	16	1	16
34360	2	2	3	3	2	3
34361	1	1	2	10	1	10
34362	2	1	2	5	2	5
34363	3	2	2	2	2	2
34364	1	0	2	9	1	9
34365	2	2	2	4	2	4
34366	2	2	2	1	2	1
34367	0	2	1	1	1	1
34368	2	2	3	7	3	7
34369	2	2	2	3	2	3
34370	3	2	2	6	2	6
34371	2	2	3	2	2	2
34372	2	2	2	5	3	5
34373	3	2	2	1	3	1
34374	2	2	2	4	1	4
34375	2	2	2	3	2	3
34376	2	2	2	2	2	2
34377	2	2	2	1	2	1
34378	1	2	2	17	1	17
34379	2	2	2	16	1	16
34380	2	2	2	15	1	15
34381	2	3	2	1	1	1
34382	2	2	2	13	2	13
34383	2	2	2	12	2	12
34384	2	2	2	1	2	1
34385	2	2	2	10	2	10
34386	2	2	2	1	2	1
34387	2	2	2	8	2	8
34388	2	2	2	2	2	2
34389	2	2	2	5	2	5
34390	2	2	2	1	2	1
34391	2	2	2	3	2	3
34392	2	2	3	1	2	1
34393	2	2	2	2	2	2
34394	2	2	2	1	2	1
34395	1	2	2	39	1	39
34396	2	2	1	1	2	1
34397	2	2	2	37	1	37
34398	2	1	2	36	1	36
34399	1	2	2	1	1	1
34400	2	2	2	34	1	34
34401	2	2	2	33	1	33
34402	2	2	2	1	2	1
34403	2	1	2	31	2	31
34404	1	2	2	28	2	28
34405	2	2	2	2	2	2
34406	2	2	2	4	3	4
34407	2	2	2	23	3	23
34408	2	2	2	1	2	1
34409	2	2	2	1	2	1
34410	2	2	2	2	2	2
34411	2	2	2	2	2	2
34412	2	2	2	20	3	20
34413	2	2	2	1	2	1
34414	2	2	2	1	2	1
34415	2	2	3	19	2	19
34416	3	3	0	18	3	18
34417	3	2	2	3	2	3
34418	0	2	2	14	3	14
34419	2	2	2	2	2	2
34420	2	4	0	13	3	13
34421	2	2	2	1	2	1
34422	0	2	2	12	2	12
34423	2	2	2	11	2	11
34424	2	1	2	6	2	6
34425	2	2	2	4	2	4
34426	1	2	2	5	2	5
34427	2	2	2	2	2	2
34428	2	2	2	1	2	1
34429	2	2	1	1	3	1
34430	2	2	3	3	2	3
34431	2	2	2	1	1	1
34432	3	2	1	2	2	2
34433	1	2	2	1	2	1
34434	1	0	0	14	1	14
34435	0	2	0	3	1	3
34436	0	2	1	10	1	10
34437	2	1	2	1	1	1
34438	0	2	0	1	1	1
34439	1	0	2	9	2	9
34440	0	2	0	8	2	8
34441	0	2	0	7	2	7
34442	2	2	2	1	2	1
34443	0	2	0	5	2	5
34444	0	2	1	4	2	4
34445	1	3	1	3	2	3
34446	1	2	2	2	2	2
34447	2	1	2	1	2	1
34448	2	2	1	18	1	18
34449	1	1	2	17	1	17
34450	1	2	1	16	1	16
34451	2	1	2	7	2	7
34452	1	2	1	8	2	8
34453	1	1	2	6	2	6
34454	2	2	2	2	2	2
34455	1	2	1	5	2	5
34456	1	2	1	5	1	5
34457	2	3	2	1	2	1
34458	1	2	2	4	2	4
34459	1	2	2	4	1	4
34460	2	2	3	2	2	2
34461	2	2	1	1	2	1
34462	2	2	2	3	1	3
34463	2	2	2	1	2	1
34464	2	1	2	2	2	2
34465	2	2	1	1	1	1
34466	1	2	0	21	1	21
34467	2	2	3	4	2	4
34468	0	0	2	16	1	16
34469	2	2	1	1	2	1
34470	3	2	2	2	2	2
34471	0	2	1	15	1	15
34472	2	2	2	1	2	1
34473	1	2	1	14	1	14
34474	1	1	0	13	1	13
34475	1	2	1	6	1	6
34476	0	2	0	6	1	6
34477	1	2	1	5	1	5
34478	0	2	0	5	1	5
34479	2	2	2	1	2	1
34480	1	2	1	3	1	3
34481	0	2	0	4	1	4
34482	1	2	1	2	1	2
34483	0	1	2	3	1	3
34484	1	1	2	1	1	1
34485	2	3	2	2	2	2
34486	2	2	2	1	2	1
34487	1	2	2	2	2	2
34488	2	1	2	1	2	1
34489	1	0	1	10	1	10
34490	0	2	1	3	1	3
34491	1	1	2	6	3	6
34492	1	1	2	2	1	2
34493	1	2	2	5	3	5
34494	1	0	1	1	0	1
34495	2	2	2	4	2	4
34496	2	2	2	3	2	3
34497	2	2	2	2	2	2
34498	2	2	2	1	2	1
34499	1	1	2	17	3	17
34500	1	2	1	16	3	16
34501	2	3	2	10	3	10
34502	1	2	1	5	1	5
34503	3	3	2	9	3	9
34504	1	2	2	4	2	4
34505	3	3	2	8	3	8
34506	2	2	2	1	2	1
34507	2	1	2	2	2	2
34508	3	4	2	4	4	4
34509	2	2	2	3	2	3
34510	2	2	2	1	2	1
34511	2	2	3	3	4	3
34512	2	3	2	2	2	2
34513	3	3	2	2	4	2
34514	3	2	3	1	3	1
34515	2	2	2	1	3	1
34516	1	2	1	18	1	18
34517	1	2	1	17	1	17
34518	2	2	3	1	2	1
34519	1	2	0	15	1	15
34520	0	1	1	14	1	14
34521	1	1	2	4	1	4
34522	1	2	0	9	1	9
34523	2	2	2	3	2	3
34524	0	2	2	8	3	8
34525	2	2	2	2	2	2
34526	2	1	2	7	3	7
34527	2	2	2	1	2	1
34528	1	2	2	6	3	6
34529	2	1	2	5	2	5
34530	1	2	2	1	1	1
34531	2	2	2	3	2	3
34532	2	2	2	2	3	2
34533	2	2	2	1	2	1
34534	0	1	0	27	1	27
34535	1	2	0	12	1	12
34536	0	0	2	14	1	14
34537	2	2	2	1	2	1
34538	0	2	1	10	1	10
34539	0	2	0	13	1	13
34540	1	2	2	9	1	9
34541	2	2	2	1	2	1
34542	0	2	1	11	1	11
34543	2	1	2	2	2	2
34544	2	3	1	6	3	6
34545	2	2	2	1	2	1
34546	1	2	2	9	1	9
34547	1	2	2	1	1	1
34548	3	3	2	1	3	1
34549	1	2	1	4	2	4
34550	2	2	3	8	1	8
34551	1	2	2	3	2	3
34552	2	1	2	2	2	2
34553	3	3	2	5	3	5
34554	2	2	2	2	2	2
34555	1	2	2	1	1	1
34556	3	3	2	1	3	1
34557	2	2	2	3	2	3
34558	2	2	3	1	2	1
34559	2	2	2	2	2	2
34560	2	2	2	1	3	1
34561	1	2	0	13	1	13
34562	2	2	2	3	2	3
34563	0	2	1	9	1	9
34564	2	2	2	1	2	1
34565	2	2	2	1	2	1
34566	1	1	2	8	1	8
34567	1	2	0	7	2	7
34568	0	1	1	6	1	6
34569	1	2	1	4	2	4
34570	1	2	2	1	2	1
34571	2	2	2	2	2	2
34572	1	2	2	1	2	1
34573	2	2	2	1	2	1
34574	1	1	2	32	1	32
34575	1	2	1	31	1	31
34576	2	2	2	13	2	13
34577	1	2	2	17	2	17
34578	2	2	2	12	1	12
34579	2	2	1	5	2	5
34580	2	2	2	11	2	11
34581	2	2	2	11	1	11
34582	1	3	2	4	2	4
34583	2	2	2	10	2	10
34584	2	2	3	7	3	7
34585	2	2	2	3	1	3
34586	3	2	3	1	2	1
34587	2	2	2	2	2	2
